OTU,G45057,G45068,G45071,G45075,G45092,G45099,G45108,G45117,G45123,G45226,G45227,G45250,Kingdom,Phylum,Class,Order,Family,Genus,Species
1603606,11,58,16,27,24,18,42,9,23,11,38,20,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Desulfuromonadaceae, Desulfuromonas, soudanensis
1823759,3,28,14,15,26,20,65,13,24,18,22,14,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Desulfuromonadaceae, Desulfuromonas, sp. DDH964
56,20,377,68,73,155,127,210,41,147,89,84,104,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Sorangium, cellulosum
1882918,6,5,7,42,11,1,4,1,11,8,3,17,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Pajaroellobacter, abortibovis
52,4,69,19,16,8,17,17,5,22,9,21,15,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae, Chondromyces, crocatus
888845,5,67,31,20,10,40,56,3,45,16,25,17,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, Minicystis, rosea
1391654,3,76,16,22,30,42,33,7,16,12,18,18,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Labilitrichaceae, Labilithrix, luteola
83455,8,110,13,26,15,38,48,13,23,7,32,17,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Myxococcaceae, Myxococcus, stipitatus
1297742,6,64,14,19,27,45,19,7,24,5,19,20,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Myxococcaceae, Myxococcus, hansupus
35,2,53,6,16,17,64,43,8,12,28,12,12,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Myxococcaceae, Corallococcus, macrosporus
184914,1,128,17,22,10,55,71,17,50,5,46,28,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Myxococcaceae, Corallococcus, coralloides
83453,4,70,15,9,3,43,38,7,12,25,44,39,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Archangiaceae, Melittangium, boletus
48,3,70,41,24,16,66,49,15,76,9,39,35,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Archangiaceae, Archangium, gephyra
43,2,80,13,19,8,40,61,14,36,15,33,44,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Archangiaceae, Cystobacter, fuscus
447217,2,69,20,9,0,36,37,9,19,7,26,16,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter, sp. K
404589,1,64,11,11,16,35,38,7,28,5,28,17,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter, sp. Fw109-5
161493,1,119,9,33,16,33,38,12,51,11,43,44,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter, dehalogenans
1391653,2,35,14,8,8,21,21,3,19,8,33,14,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Vulgatibacteraceae, Vulgatibacter, incomptus
80816,5,68,13,19,15,46,43,16,20,10,25,31,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Kofleriaceae, Haliangium, ochraceum
2358,22,33,44,16,18,61,11,0,128,17,26,28,Bacteria, Proteobacteria, Deltaproteobacteria, Syntrophobacterales, Syntrophaceae, Desulfomonile, tiedjei
316277,3,20,25,17,37,19,31,7,61,38,61,12,Bacteria, Proteobacteria, Deltaproteobacteria, Syntrophobacterales, Syntrophaceae, Syntrophus, aciditrophicus
60893,3,14,6,9,4,9,9,8,7,17,15,8,Bacteria, Proteobacteria, Deltaproteobacteria, Syntrophobacterales, Syntrophaceae, Desulfobacca, acetoxidans
119484,3,26,29,15,9,47,31,26,35,43,27,40,Bacteria, Proteobacteria, Deltaproteobacteria, Syntrophobacterales, Syntrophobacteraceae, Syntrophobacter, fumaroxidans
361111,3,27,21,12,6,25,31,8,15,11,23,11,Bacteria, Proteobacteria, Deltaproteobacteria, Syntrophobacterales, Syntrophobacteraceae, Desulfoglaeba, alkanexedens
1621989,7,8,19,4,8,22,10,10,31,17,17,31,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfarculales, Candidatus Desulfofervidaceae, Candidatus Desulfofervidus, auxilii
33002,5,23,5,4,10,9,11,2,13,30,17,13,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfurellales, Desulfurellaceae, Desulfurella, acetivorans
2292766,3,64,24,23,9,43,35,13,30,47,27,39,Bacteria, Proteobacteria, Deltaproteobacteria, Bradymonadales, Bradymonadaceae, Persicimonas, caeni
1548548,1,27,18,34,5,26,17,7,22,47,18,18,Bacteria, Proteobacteria, Deltaproteobacteria, Bradymonadales, Bradymonadaceae, Bradymonas, sediminis
453230,1,96,28,17,19,46,58,5,63,7,36,31,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfarculales, Desulfarculaceae, Desulfarculus, baarsii
96344,57,104,69,73,84,85,124,48,150,146,71,117,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, oxalaticus
164546,28,266,58,119,45,108,201,43,88,156,140,106,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, taiwanensis
82633,8,104,24,94,29,57,101,17,78,28,40,36,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, pauculus
82541,9,42,26,19,6,53,87,1,38,114,23,44,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, gilardii
106590,8,104,26,48,25,54,67,7,49,40,42,59,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, necator
119219,6,52,14,38,16,20,53,227,52,28,26,14,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, metallidurans
68895,4,40,28,26,10,29,100,6,41,17,38,39,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, basilensis
248026,2,6,13,52,3,4,46,2,11,17,27,17,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, pinatubonensis
151783,1,42,5,16,1,7,11,3,26,7,26,8,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, campinensis
95486,16,132,28,39,24,88,105,6,73,18,66,21,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, cenocepacia
87883,5,73,14,20,7,15,44,3,32,27,37,25,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, multivorans
292,8,170,58,65,9,20,110,5,37,88,30,43,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, cepacia
265293,3,12,3,6,1,4,12,0,6,1,1,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, [Pseudomonas] mesoacidophila
101571,3,39,7,36,5,18,54,5,32,14,22,72,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, ubonensis
488447,2,50,4,19,6,10,36,1,11,1,8,6,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, contaminans
60550,2,63,9,6,1,4,17,28,6,7,7,5,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pyrrocinia
1503055,1,26,15,1,2,5,20,2,1,5,12,3,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, territorii
488731,1,9,0,20,11,2,12,2,8,1,2,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, seminalis
482957,1,25,8,22,14,27,20,6,70,43,16,15,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, lata
95485,1,73,5,13,2,8,16,1,5,13,25,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, stabilis
152480,1,10,3,7,1,1,11,8,6,3,5,3,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, ambifaria
758782,8,23,24,23,7,15,24,3,14,28,6,26,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. THE68
1740163,3,16,7,13,11,1,20,2,19,12,13,17,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. Bp7605
1855726,3,46,4,5,0,11,7,87,9,3,9,6,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. KK1
2571746,2,30,3,29,10,5,32,8,34,12,13,18,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. DHOD12
1637869,1,18,0,0,0,2,7,0,0,4,17,1,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. MSMB0856
1637862,1,8,0,0,0,0,8,0,1,0,5,7,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. LA-2-3-30-S1-D2
1637853,1,12,0,2,2,0,9,1,2,4,0,0,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. NRF60-BP8
758796,1,18,5,10,1,21,40,0,34,3,8,42,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. RPE67
640512,1,31,10,12,6,7,46,4,17,17,2,7,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. CCGE1003
1385591,9,3,0,0,2,1,1,1,3,1,1,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. BDU6
28450,4,1136,356,390,328,316,117,5,448,49,203,673,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pseudomallei
1637837,1,0,0,3,1,5,0,1,3,0,0,5,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. MSMB0266
1637831,2,0,12,0,2,0,4,0,14,22,1,3,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. MSMB617WGS
28095,1,51,20,22,6,32,57,7,25,14,31,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, gladioli
2571748,3,36,8,14,5,7,16,1,16,1,10,23,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, sp. DHF22
1926494,3,33,7,10,6,7,42,0,7,8,8,10,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, sp. SOS3
2604047,3,20,13,5,14,6,50,1,12,6,8,11,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, sp. Msb3
2571747,2,20,10,11,2,11,40,3,15,6,13,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, sp. 7Q-K02
2547399,1,10,4,63,2,8,20,2,16,4,2,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, sp. 7MH5
36873,28,42,33,6,10,20,39,12,39,92,44,37,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, xenovorans
261302,8,34,11,37,11,31,73,5,21,33,42,52,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, phytofirmans
92647,6,14,17,12,1,18,27,6,9,6,22,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, tropica
169430,9,20,14,5,11,1,36,6,10,3,18,7,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, hospita
134536,4,28,9,16,4,6,10,0,5,2,18,50,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, caledonica
169427,3,13,14,3,6,5,8,0,3,5,12,7,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, terricola
60548,3,57,4,29,5,12,33,3,3,7,10,8,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, graminis
1761016,2,12,1,17,2,5,10,0,11,5,6,10,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, caffeinilytica
252970,1,21,4,13,6,11,21,4,26,9,15,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, phenoliruptrix
311230,2,61,3,32,8,6,27,0,0,6,9,31,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, terrae
948107,1,30,6,3,8,11,35,3,18,3,25,16,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, sprentiae
2026199,1,42,12,14,10,15,60,1,44,31,33,43,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, aromaticivorans
2654982,1,12,5,6,6,10,15,1,5,4,12,8,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, atlantica
1891094,45,34,4,5,6,7,23,4,12,6,5,46,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, fibrosis
93219,8,14,17,25,6,11,27,4,14,47,9,15,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, norimbergensis
656178,6,22,9,17,4,17,25,2,13,7,13,18,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, vervacti
445709,3,19,18,19,3,8,27,6,6,2,14,14,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, thiooxydans
656179,2,22,4,31,3,5,36,3,15,3,6,8,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, faecigallinarum
573737,2,12,1,4,5,9,32,4,19,9,9,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, oxalativorans
2518599,1,21,3,2,5,8,38,0,4,4,6,8,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, sp. XY-2
93222,1,11,2,21,1,2,23,0,5,5,8,14,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, sputorum
93218,1,24,1,43,1,8,37,3,17,6,19,9,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, apista
305,32,184,40,67,33,49,109,24,71,59,48,60,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, solanacearum
329,12,135,4,53,25,25,107,1,131,17,53,62,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, pickettii
190721,3,15,20,20,4,41,32,10,40,29,12,10,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, insidiosa
105219,3,17,0,7,5,11,27,5,12,1,10,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia, mannitolilytica
576610,13,64,32,16,40,13,84,2,63,44,59,45,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, necessarius
2527775,7,21,10,2,6,5,9,7,9,20,34,32,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, paneuropaeus
576611,6,8,6,6,6,12,14,1,16,16,13,30,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, asymbioticus
1743174,4,8,10,3,2,12,18,1,9,32,20,15,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, sp. MWH-UH21B
1743162,1,12,7,5,5,12,10,4,7,21,19,12,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, sp. LimPoW16
556054,5,5,10,13,2,11,3,1,11,14,12,7,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, difficilis
1743168,3,5,1,10,5,7,2,2,9,1,7,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, wuianus
1835254,2,18,3,0,1,9,7,0,10,47,7,8,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, duraquae
47671,15,50,21,60,15,30,63,72,65,96,30,30,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Lautropia, mirabilis
2732163,6,26,15,17,4,6,27,5,6,3,20,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Limnobacter, sp. SAORIC-580
2651972,4,10,4,4,1,1,8,0,16,37,4,7,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Mycoavidus, sp. B2-EB
2594795,2,19,1,8,3,11,21,8,13,21,33,34,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Chitinimonas, arctica
412963,1,19,1,12,7,6,19,0,7,3,8,1,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Mycetohabitans, rhizoxinica
217204,85,57,3,26,12,25,28,3,16,1,23,24,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Achromobacter, insolitus
85698,13,328,71,98,79,119,197,32,146,53,89,230,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Achromobacter, xylosoxidans
217203,5,34,18,54,6,27,73,5,27,29,28,18,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Achromobacter, spanius
2282475,1,30,11,11,5,19,11,9,9,11,24,17,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Achromobacter, sp. B7
1881016,1,20,4,3,9,11,31,4,10,2,17,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Achromobacter, sp. MFA1 R4
123899,24,41,20,27,14,31,53,14,39,42,17,27,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, trematum
1746199,6,59,6,16,3,8,19,9,16,23,16,15,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, sp. N
1697043,3,32,10,6,5,14,20,2,14,6,8,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, sp. H567
1416806,12,32,13,15,5,14,39,7,17,20,21,15,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, genomosp. 8
463025,10,48,6,23,3,21,28,0,14,4,10,14,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, bronchialis
103855,15,19,50,35,20,54,49,2,73,14,47,44,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, hinzii
521,10,18,37,27,12,40,18,2,49,5,19,21,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, avium
1416803,5,41,3,26,7,32,31,4,23,5,29,14,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, genomosp. 9
94624,7,22,14,44,4,22,34,5,16,27,19,27,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, petrii
1331258,1,22,10,14,3,8,22,3,7,1,14,6,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, pseudohinzii
463014,1,38,1,15,6,16,32,5,28,7,15,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, flabilis
35814,1,14,10,11,3,5,16,1,21,3,34,12,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, holmesii
511,17,96,41,87,31,40,107,16,113,28,101,71,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Alcaligenes, faecalis
323284,5,9,0,0,0,0,12,2,0,6,10,10,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Alcaligenes, aquatilis
2028345,7,16,2,8,7,10,23,4,8,7,22,15,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Pusillimonas, sp. ye3
2716226,4,21,11,34,3,7,19,2,10,68,10,1,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Pusillimonas, sp. DMV24BSW_D
1007105,1,17,11,10,13,3,26,1,20,18,27,8,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Pusillimonas, sp. T7-7
2488560,7,41,11,37,6,59,23,14,34,13,26,21,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Pigmentiphaga, sp. H8
1940612,3,23,2,20,15,9,31,4,19,13,21,31,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Pigmentiphaga, aceris
1472345,8,16,9,1,5,12,14,3,30,12,22,6,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Basilea, psittacipulmonis
90245,8,8,4,9,3,9,8,0,12,6,7,16,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Oligella, urethralis
310575,6,28,9,5,12,12,42,5,9,5,19,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Advenella, kashmirensis
302406,2,1,33,17,4,16,18,3,9,24,13,19,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Advenella, mimigardefordensis
2163011,6,26,13,26,6,15,22,1,22,41,31,21,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Algicoccus, marinus
1851544,4,29,6,33,2,28,43,4,16,7,26,24,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Orrella, dioscoreae
2652177,3,20,25,5,4,9,2,5,10,10,29,5,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Pelistega, sp. NLN63
84590,2,3,2,3,2,8,3,2,4,7,6,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Taylorella, asinigenitalis
29575,1,13,8,34,6,15,5,5,15,40,7,6,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Taylorella, equigenitalis
206506,2,22,5,34,12,15,41,25,38,4,25,19,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Kerstersia, gyiorum
643674,2,3,3,8,1,5,12,3,11,30,13,22,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Paenalcaligenes, hominis
